TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
52814922,GATOR SKUB,W," ",BLACK MARCUS COLEMAN (MR),20.00,00496775976,"BMI     ",10/20/2021,WORKS REGISTRATION,T3117629859,Reconciled
52814922,GATOR SKUB,W," ",EDWARDS ANTOINE,5.00,00734064457,"ASCAP   ",10/20/2021,WORKS REGISTRATION,T3117629859,Reconciled
52814922,GATOR SKUB,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",10/20/2021,WORKS REGISTRATION,T3117629859,Reconciled
52814922,GATOR SKUB,W," ",LEE CHRISTOPHER J (MR),5.00,00675306042,"BMI     ",10/20/2021,WORKS REGISTRATION,T3117629859,Reconciled
52814922,GATOR SKUB,W," ",BERRYMAN DIAMOND,50.00,01005150821,"BMI     ",10/20/2021,WORKS REGISTRATION,T3117629859,Reconciled
52871165,BIG BERTHA,P,O,SONY ATV SONGS LLC,40.00,00187095633,"BMI     ",10/27/2021,WORKS REGISTRATION,T3091917061,Pending Society Review
52871165,BIG BERTHA,P,O,SUNDAE SONGS BANANA SPLIT,60.00,01084663246,"BMI     ",10/27/2021,WORKS REGISTRATION,T3091917061,Pending Society Review
52871165,BIG BERTHA,W," ",SORRELL CASADA AARON (SP ACCT),40.00,00816076637,"BMI     ",10/27/2021,WORKS REGISTRATION,T3091917061,Pending Society Review
52871165,BIG BERTHA,W," ",THOMAS TYREE JAWAN (MR),60.00,00721522675,"BMI     ",10/27/2021,WORKS REGISTRATION,T3091917061,Pending Society Review
54000524,SB 2021,P,O,SONGS OF UNIVERSAL INC,12.50,00353271280,"BMI     ",02/04/2022,WORKS REGISTRATION,T3236155087,Reconciled
54000524,SB 2021,P,O,BOAT BOY S PUBLISHING,12.50,00821508167,"BMI     ",02/04/2022,WORKS REGISTRATION,T3236155087,Reconciled
54000524,SB 2021,P,O,IPM SONGS,37.50,01171442284,"BMI     ",02/04/2022,WORKS REGISTRATION,T3236155087,Reconciled
54000524,SB 2021,W," ",SORRELL CASADA AARON (SP ACCT),37.50,00816076637,"BMI     ",02/04/2022,WORKS REGISTRATION,T3236155087,Reconciled
54000524,SB 2021,W," ",MCCOLLUM MILES PARKS (MR),25.00,00819974779,"BMI     ",02/04/2022,WORKS REGISTRATION,T3236155087,Reconciled
54000524,SB 2021,W," ",COXEN CARLO II,75.00,00377029640,"BMI     ",02/04/2022,WORKS REGISTRATION,T3236155087,Reconciled
54056827,I GOT THE BOP STICK,P,O,SONGS OF UNIVERSAL INC,40.00,00353271280,"BMI     ",02/11/2022,WORKS REGISTRATION,T3090979372,Reconciled
54056827,I GOT THE BOP STICK,P,O,SLICK RICK MUSIC CORP,0.00,00209885339,"BMI     ",02/11/2022,WORKS REGISTRATION,T3090979372,Reconciled
54056827,I GOT THE BOP STICK,W," ",WALTERS RICKY M L,40.00,00200223940,"BMI     ",02/11/2022,WORKS REGISTRATION,T3090979372,Reconciled
54056827,I GOT THE BOP STICK,P,O,IPM SONGS,60.00,01171442284,"BMI     ",02/11/2022,WORKS REGISTRATION,T3090979372,Reconciled
54056827,I GOT THE BOP STICK,W," ",SORRELL CASADA AARON (SP ACCT),60.00,00816076637,"BMI     ",02/11/2022,WORKS REGISTRATION,T3090979372,Reconciled
54156383,ONE OF THOSE FEAT SADA BABY AND SHEFF G,P,O,UNKNOWN PUBLISHER,15.00,00288936892,"NA      ",03/01/2022,WORKS REGISTRATION,T3094667075,Reconciled
54156383,ONE OF THOSE FEAT SADA BABY AND SHEFF G,W," ",WILLIAMS R J MICHAEL,15.00,00061778459,"SOCAN   ",03/01/2022,WORKS REGISTRATION,T3094667075,Reconciled
54156383,ONE OF THOSE FEAT SADA BABY AND SHEFF G,P,O,SONY ATV SONGS LLC,15.00,00187095633,"BMI     ",03/01/2022,WORKS REGISTRATION,T3094667075,Reconciled
54156383,ONE OF THOSE FEAT SADA BABY AND SHEFF G,P,O,TENYOR MUSIC,20.00,00263286262,"BMI     ",03/01/2022,WORKS REGISTRATION,T3094667075,Reconciled
54156383,ONE OF THOSE FEAT SADA BABY AND SHEFF G,W," ",SORRELL CASADA AARON (SP ACCT),15.00,00816076637,"BMI     ",03/01/2022,WORKS REGISTRATION,T3094667075,Reconciled
54156383,ONE OF THOSE FEAT SADA BABY AND SHEFF G,W," ",MILLER KHALIL MR,100.00,00833004675,"BMI     ",03/01/2022,WORKS REGISTRATION,T3094667075,Reconciled
54156383,ONE OF THOSE FEAT SADA BABY AND SHEFF G,W," ",DUKES ISAIAH G (MR),20.00,00865207721,"BMI     ",03/01/2022,WORKS REGISTRATION,T3094667075,Reconciled
54516067,GOREY LANEZ,P,O,DA REALEST SOUNDS PRODUCTIONS,25.00,00840336947,"BMI     ",02/08/2022,WORKS REGISTRATION,T3090840378,Reconciled
54516067,GOREY LANEZ,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/08/2022,WORKS REGISTRATION,T3090840378,Reconciled
54516067,GOREY LANEZ,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/08/2022,WORKS REGISTRATION,T3090840378,Reconciled
54516067,GOREY LANEZ,W," ",DJ BROWN,25.00,00727788884,"BMI     ",02/08/2022,WORKS REGISTRATION,T3090840378,Reconciled
54516067,GOREY LANEZ,W," ",MUNOZ MARLEY DAVID,25.00,01074727056,"BMI     ",02/08/2022,WORKS REGISTRATION,T3090840378,Reconciled
54516067,GOREY LANEZ,W," ",WASHINGTON BELL DONOVAN MR,25.00,01111940304,"BMI     ",02/08/2022,WORKS REGISTRATION,T3090840378,Reconciled
54633019,SADA BABY GORY LANEZ OFFICIALMUSIC VIDEO,P,O,DA REALEST SOUNDS PRODUCTIONS,25.00,00840336947,"BMI     ",02/16/2022,WORKS REGISTRATION,T3091762420,Reconciled
54633019,SADA BABY GORY LANEZ OFFICIALMUSIC VIDEO,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/16/2022,WORKS REGISTRATION,T3091762420,Reconciled
54633019,SADA BABY GORY LANEZ OFFICIALMUSIC VIDEO,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/16/2022,WORKS REGISTRATION,T3091762420,Reconciled
54633019,SADA BABY GORY LANEZ OFFICIALMUSIC VIDEO,W," ",DJ BROWN,25.00,00727788884,"BMI     ",02/16/2022,WORKS REGISTRATION,T3091762420,Reconciled
54633019,SADA BABY GORY LANEZ OFFICIALMUSIC VIDEO,W," ",MUNOZ MARLEY DAVID,25.00,01074727056,"BMI     ",02/16/2022,WORKS REGISTRATION,T3091762420,Reconciled
54633019,SADA BABY GORY LANEZ OFFICIALMUSIC VIDEO,W," ",WASHINGTON BELL DONOVAN MR,25.00,01111940304,"BMI     ",02/16/2022,WORKS REGISTRATION,T3091762420,Reconciled
54690629,IT S HARD NOT TO,P,O,EMI BLACKWOOD MUSIC INC,12.50,00223437493,"BMI     ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54690629,IT S HARD NOT TO,P,O,SONY ATV SONGS LLC,25.00,00187095633,"BMI     ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54690629,IT S HARD NOT TO,W," ",STEVENS EARL T,25.00,00189648899,"BMI     ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54690629,IT S HARD NOT TO,P,O,SWIZOLE MUSIC,0.00,00460352185,"BMI     ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54690629,IT S HARD NOT TO,P,O,HEAVY ON THE GRIND ENTERGAMENT MUSIC,12.50,00489909971,"BMI     ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54690629,IT S HARD NOT TO,W," ",TURNER ARCALE MAURICE,50.00,00513227098,"ASCAP   ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54690629,IT S HARD NOT TO,P,O,IMME RECORDS,50.00,00604065777,"ASCAP   ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54690629,IT S HARD NOT TO,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",04/06/2022,WORKS REGISTRATION,T3100506687,Reconciled
54700399,SADA BABY SAYNOMO,W," ",UNKNOWN WRITER,33.33,00396710530,"NA      ",02/20/2022,WORKS REGISTRATION,T3093074030,Reconciled
54700399,SADA BABY SAYNOMO,P,O,FRONTLINE PRODUCTIONS DETROIT,50.00,00864905897,"BMI     ",02/20/2022,WORKS REGISTRATION,T3093074030,Reconciled
54700399,SADA BABY SAYNOMO,P,O,IPM SONGS,33.33,01171442284,"BMI     ",02/20/2022,WORKS REGISTRATION,T3093074030,Reconciled
54700399,SADA BABY SAYNOMO,W," ",SORRELL CASADA AARON (SP ACCT),33.34,00816076637,"BMI     ",02/20/2022,WORKS REGISTRATION,T3093074030,Reconciled
54700399,SADA BABY SAYNOMO,W," ",CLARK DEVON,25.00,00782186023,"BMI     ",02/20/2022,WORKS REGISTRATION,T3093074030,Reconciled
54700399,SADA BABY SAYNOMO,W," ",TERHUNE ERIC,25.00,01133749558,"BMI     ",02/20/2022,WORKS REGISTRATION,T3093074030,Reconciled
54724394,BAD BOYZ,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/23/2022,WORKS REGISTRATION,T3093057359,Reconciled
54724394,BAD BOYZ,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/23/2022,WORKS REGISTRATION,T3093057359,Reconciled
54724394,BAD BOYZ,W," ",JOHNSON KAREEM DEVOM,100.00,00811940848,"BMI     ",02/23/2022,WORKS REGISTRATION,T3093057359,Reconciled
54724433,CJ,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/23/2022,WORKS REGISTRATION,T3092953356,Reconciled
54724433,CJ,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/23/2022,WORKS REGISTRATION,T3092953356,Reconciled
54724433,CJ,W," ",JOHNSON KAREEM DEVOM,100.00,00811940848,"BMI     ",02/23/2022,WORKS REGISTRATION,T3092953356,Reconciled
54726042,UNKLE EMANUEL,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/23/2022,WORKS REGISTRATION,T3092947774,Reconciled
54726042,UNKLE EMANUEL,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",02/23/2022,WORKS REGISTRATION,T3092947774,Reconciled
54726042,UNKLE EMANUEL,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/23/2022,WORKS REGISTRATION,T3092947774,Reconciled
54726042,UNKLE EMANUEL,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",02/23/2022,WORKS REGISTRATION,T3092947774,Reconciled
54726103,BLOODY LOVE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/23/2022,WORKS REGISTRATION,T3093051680,Reconciled
54726103,BLOODY LOVE,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",02/23/2022,WORKS REGISTRATION,T3093051680,Reconciled
54726103,BLOODY LOVE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/23/2022,WORKS REGISTRATION,T3093051680,Reconciled
54726103,BLOODY LOVE,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",02/23/2022,WORKS REGISTRATION,T3093051680,Reconciled
54740248,SKUBOP,W," ",TEEL DAVID OBATA,50.00,00576571511,"ASCAP   ",05/19/2022,WORKS REGISTRATION,T3092509058,Reconciled
54740248,SKUBOP,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/19/2022,WORKS REGISTRATION,T3092509058,Reconciled
54740248,SKUBOP,P,O,PERFECT YOUR CRAFT PUBLISHING,0.00,00802686536,"ASCAP   ",05/19/2022,WORKS REGISTRATION,T3092509058,Reconciled
54740248,SKUBOP,P,O,WORKS OF IPC,50.00,00388108045,"ASCAP   ",05/19/2022,WORKS REGISTRATION,T3092509058,Reconciled
54740248,SKUBOP,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/19/2022,WORKS REGISTRATION,T3092509058,Reconciled
54921956,WORKOUT,P,O,SONY ATV SONGS LLC,51.26,00187095633,"BMI     ",05/02/2022,WORKS REGISTRATION,T3104093901,Reconciled
54921956,WORKOUT,P,O,TUNECORE DIGITAL MUSIC,25.00,00642005099,"BMI     ",05/02/2022,WORKS REGISTRATION,T3104093901,Reconciled
54921956,WORKOUT,P,O,LIL JU PUBLISHING,23.74,00371724754,"BMI     ",05/02/2022,WORKS REGISTRATION,T3104093901,Reconciled
54921956,WORKOUT,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/02/2022,WORKS REGISTRATION,T3104093901,Reconciled
54921956,WORKOUT,W," ",MASON JULIAN MARTREL,25.00,00665746405,"BMI     ",05/02/2022,WORKS REGISTRATION,T3104093901,Reconciled
54921956,WORKOUT,W," ",LOTT CKYLE MICHAEL JAMES MR,25.00,00361724859,"BMI     ",05/02/2022,WORKS REGISTRATION,T3104093901,Reconciled
55410988,CAPTAIN CRUNCH,W," ",WHITE MICHAEL LAMAR II (SP ACCT),20.00,00854767492,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,SONGS OF UNIVERSAL INC,22.94,00353271280,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,ELECTRIC FEEL MUSIC,0.08,00745054056,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,EMPIRE STRIKES FIRST,10.00,00747866487,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,IPM SONGS,10.00,01171442284,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,SONGS OF STAR WORLD PUBLISHING,0.00,01012807897,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,SINGLES PUBLISHING,20.00,01022304137,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,OUTTATOWN222 PUBLISHING,20.00,01075268252,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,WAVY GANG MUSIC,10.00,01118448070,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,W," ",SORRELL CASADA AARON (SP ACCT),10.00,00816076637,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,P,O,UK24 PUBLISHING,0.00,"           ","NA      ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,W," ",SMITH CHIVEZ,10.00,00716954222,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,W," ",REGISTER MARCELLUS RAYVON,10.00,00787898245,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,W," ",MENDO ANTON MARTIN,3.00,00397469985,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,W," ",DEKKER TOBIAS,20.00,00818943209,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,W," ",JIDEONWO PETER,14.00,01082795921,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55410988,CAPTAIN CRUNCH,W," ",VAN BEBBER SIL MR,20.00,01142078877,"BMI     ",05/19/2022,WORKS REGISTRATION,T3106300118,Reconciled
55760090,BIG MAN FEAT SADA BABY,P,O,SONGS OF UNIVERSAL INC,35.00,00353271280,"BMI     ",06/20/2022,WORKS REGISTRATION,"           ",Reconciled
55760090,BIG MAN FEAT SADA BABY,P,O,IPM SONGS,15.00,01171442284,"BMI     ",06/20/2022,WORKS REGISTRATION,"           ",Reconciled
55760090,BIG MAN FEAT SADA BABY,W," ",BERETE YAYA,35.00,00894143315,"SOCAN   ",06/20/2022,WORKS REGISTRATION,"           ",Reconciled
55760090,BIG MAN FEAT SADA BABY,W," ",BRADLEY CE RONE MARTEK,40.00,00710838847,"ASCAP   ",06/20/2022,WORKS REGISTRATION,"           ",Reconciled
55760090,BIG MAN FEAT SADA BABY,W," ",K5 TUNES,20.00,"           ","NA      ",06/20/2022,WORKS REGISTRATION,"           ",Reconciled
55760090,BIG MAN FEAT SADA BABY,W," ",SORRELL CASADA AARON (SP ACCT),15.00,00816076637,"BMI     ",06/20/2022,WORKS REGISTRATION,"           ",Reconciled
55760090,BIG MAN FEAT SADA BABY,W," ",RAY BALAM RASHAD,40.00,00581720939,"BMI     ",06/20/2022,WORKS REGISTRATION,"           ",Reconciled
55886593,SLIME IN CHALK,P,O,CREATE DIGITAL MUSIC,50.00,00780286324,"BMI     ",05/02/2022,WORKS REGISTRATION,T3103925340,Pending Society Review
55886593,SLIME IN CHALK,P,O,IPM SONGS,25.00,01171442284,"BMI     ",05/02/2022,WORKS REGISTRATION,T3103925340,Pending Society Review
55886593,SLIME IN CHALK,P,O,THE SAUCE FAMILIA,0.00,00874770100,"BMI     ",05/02/2022,WORKS REGISTRATION,T3103925340,Pending Society Review
55886593,SLIME IN CHALK,P,O,NOREMAC SONGS BRAVO,25.00,01099157226,"BMI     ",05/02/2022,WORKS REGISTRATION,T3103925340,Pending Society Review
55886593,SLIME IN CHALK,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",05/02/2022,WORKS REGISTRATION,T3103925340,Pending Society Review
55886593,SLIME IN CHALK,W," ",WALKER ALBERT MONDANE,25.00,00741201981,"BMI     ",05/02/2022,WORKS REGISTRATION,T3103925340,Pending Society Review
55886593,SLIME IN CHALK,W," ",RAGLAND JEREMY (MR),50.00,00741333566,"BMI     ",05/02/2022,WORKS REGISTRATION,T3103925340,Pending Society Review
56471251,EVERY OPP SHOT,W," ",UNKNOWN WRITER,50.00,00396710530,"NA      ",08/02/2023,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
56471251,EVERY OPP SHOT,P,O,IPM SONGS,50.00,01171442284,"BMI     ",08/02/2023,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
56471251,EVERY OPP SHOT,P,O,SONGS BY SAMBAMUSICPUBLISHING,25.00,00895238296,"BMI     ",08/02/2023,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
56471251,EVERY OPP SHOT,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/02/2023,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
56471251,EVERY OPP SHOT,W," ",GARRISON STEFEN MAURICE (MR),25.00,00704509952,"BMI     ",08/02/2023,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
56675203,SKUBA SKOOLY,P,O,IPM SONGS,50.00,01171442284,"BMI     ",07/22/2022,WORKS REGISTRATION,T3110560759,Pending Society Review
56675203,SKUBA SKOOLY,W," ",COOPER MARQUEZE D,50.00,01141994156,"ASCAP   ",07/22/2022,WORKS REGISTRATION,T3110560759,Pending Society Review
56675203,SKUBA SKOOLY,P,O,SLAPP SQUAD PUBLISHING,50.00,01141994058,"ASCAP   ",07/22/2022,WORKS REGISTRATION,T3110560759,Pending Society Review
56675203,SKUBA SKOOLY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",07/22/2022,WORKS REGISTRATION,T3110560759,Pending Society Review
56927684,BLICKELODEON,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",09/08/2022,WORKS REGISTRATION,"           ",Reconciled
56927684,BLICKELODEON,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",09/08/2022,WORKS REGISTRATION,"           ",Reconciled
56927684,BLICKELODEON,W," ",PRIMO DANTE,50.00,"           ","NA      ",09/08/2022,WORKS REGISTRATION,"           ",Reconciled
56927684,BLICKELODEON,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/08/2022,WORKS REGISTRATION,"           ",Reconciled
57152643,1992,P,O,IPM SONGS,50.00,01171442284,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118820552,Reconciled
57152643,1992,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118820552,Reconciled
57152643,1992,W," ",WUANBEATZ,100.00,00782694885,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118820552,Reconciled
57265716,LEXIE LASHAY MARIE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810047,Reconciled
57265716,LEXIE LASHAY MARIE,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810047,Reconciled
57265716,LEXIE LASHAY MARIE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810047,Reconciled
57265716,LEXIE LASHAY MARIE,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810047,Reconciled
57265729,EROTIK BITY,P,O,IPM SONGS,50.00,01171442284,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810252,Reconciled
57265729,EROTIK BITY,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810252,Reconciled
57265729,EROTIK BITY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810252,Reconciled
57265729,EROTIK BITY,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",08/02/2022,WORKS REGISTRATION,T3118810252,Reconciled
57420545,MAGANA,P,O,SONY/ATV SONGS LLC,25.00,00187062752,"BMI     ",08/05/2022,WORKS REGISTRATION,T3118602323,Reconciled
57420545,MAGANA,P,O,IPM SONGS,50.00,01171442284,"BMI     ",08/05/2022,WORKS REGISTRATION,T3118602323,Reconciled
57420545,MAGANA,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/05/2022,WORKS REGISTRATION,T3118602323,Reconciled
57420545,MAGANA,W," ",TAYLOR KENDALL,75.00,00727763806,"BMI     ",08/05/2022,WORKS REGISTRATION,T3118602323,Reconciled
57979662,AKUNA,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",09/14/2022,WORKS REGISTRATION,T3126222199,Reconciled
57979662,AKUNA,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/14/2022,WORKS REGISTRATION,T3126222199,Reconciled
57979662,AKUNA,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/14/2022,WORKS REGISTRATION,T3126222199,Reconciled
57979662,AKUNA,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",09/14/2022,WORKS REGISTRATION,T3126222199,Reconciled
57988454,FAZE BAG,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138428583,Reconciled
57988454,FAZE BAG,P,O,IPM SONGS,50.00,01171442284,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138428583,Reconciled
57988454,FAZE BAG,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138428583,Reconciled
57988454,FAZE BAG,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138428583,Reconciled
58101598,LIL STORY,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107813,Reconciled
58101598,LIL STORY,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107813,Reconciled
58101598,LIL STORY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107813,Reconciled
58101598,LIL STORY,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107813,Reconciled
58101599,BIDNIZZ DAY,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164965,Reconciled
58101599,BIDNIZZ DAY,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164965,Reconciled
58101599,BIDNIZZ DAY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164965,Reconciled
58101599,BIDNIZZ DAY,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164965,Reconciled
58101600,BIG BIDNIZZ,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107755,Reconciled
58101600,BIG BIDNIZZ,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107755,Reconciled
58101600,BIG BIDNIZZ,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107755,Reconciled
58101600,BIG BIDNIZZ,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107755,Reconciled
58101601,NOT FREAKY,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164910,Reconciled
58101601,NOT FREAKY,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164910,Reconciled
58101601,NOT FREAKY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164910,Reconciled
58101601,NOT FREAKY,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127164910,Reconciled
58101602,YOU LATE,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107711,Reconciled
58101602,YOU LATE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107711,Reconciled
58101602,YOU LATE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107711,Reconciled
58101602,YOU LATE,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/18/2022,WORKS REGISTRATION,T3127107711,Reconciled
58125380,RED LIGHT,W," ",UNKNOWN WRITER,50.00,00396710530,"NA      ",09/23/2022,WORKS REGISTRATION,"           ",Pending Society Review
58125380,RED LIGHT,W," ",GARTNER JEREMY JACOB,25.00,00401098003,"BMI     ",09/23/2022,WORKS REGISTRATION,"           ",Pending Society Review
58125380,RED LIGHT,W," ",AULT JAHSIAH (MR),25.00,00548876199,"BMI     ",09/23/2022,WORKS REGISTRATION,"           ",Pending Society Review
58125380,RED LIGHT,P,O,IPM SONGS,25.00,01171442284,"BMI     ",09/23/2022,WORKS REGISTRATION,"           ",Pending Society Review
